Fecha,Field,NDVI,GNDVI,NDWI,SAVI
2025-11-26,parcerl003,0.6550429801107319,0.6415336574863514,-0.6415336574863514,0.9823446941262165
2025-11-26,parcerl003,0.6554298739090607,0.6427164652563182,-0.6427164652563182,0.9829281157053354
2025-11-28,parcel002,0.4934784381287985,0.5315910473299283,-0.5315910473299283,0.7401217929085984
2025-11-28,parcerl003,0.6490778674829317,0.6332187055502635,-0.6332187055502635,0.9734058739682627
2025-11-28,parcerl003,0.6596363134510853,0.6469333036992075,-0.6469333036992075,0.9892424237888348
2025-12-01,parcerl003,0.5962851477967797,0.5755929837526402,-0.5755929837526402,0.8942689039491447
2025-12-03,parcel001,0.7932012750736667,0.7005541059708998,-0.7005541059708998,1.1896150520617785
2025-12-05,parcel001,0.8037517213182593,0.717855947117505,-0.717855947117505,1.2054575764498274
2025-12-08,parcerl003,0.5872334648417019,0.5620023414967069,-0.5620023414967069,0.8806846472944334
2025-12-14,parcel002,0.5133876085520278,0.5202610613742549,-0.5202610613742549,0.7699629458787939
2025-12-14,parcerl003,0.6748847688151957,0.6499508829610606,-0.6499508829610606,1.0120738989126825
2025-12-14,parcerl003,0.6792639116293495,0.6553354024466329,-0.6553354024466329,1.0186445876283754
2025-12-18,parcel001,0.8508962608194702,0.7696731562947425,-0.7696731562947425,1.2761848051199356
2025-12-24,parcerl003,0.40128975389554095,0.3823823919139179,-0.3823823919139179,0.6018406957651341
2025-12-25,parcel001,0.8620721973846956,0.7904100157209452,-0.7904100157209452,1.292953744099826
2025-12-28,parcel001,0.8606228506052835,0.7881364866160442,-0.7881364866160442,1.290783334309675
2025-12-29,parcel002,0.5179723393957477,0.5451003443183984,-0.5451003443183984,0.7768397002378661
2025-12-29,parcerl003,0.6782923808945712,0.6511219799176228,-0.6511219799176228,1.0171894105486163
2025-12-29,parcerl003,0.6779786738206556,0.6505314172861486,-0.6505314172861486,1.016723386204856
2025-12-31,parcel002,0.05090718679643922,0.03881512117950009,-0.03881512117950009,0.07635696981166887
2026-01-02,parcel001,0.8558403607478486,0.7896831815744153,-0.7896831815744153,1.28361081499857
2026-01-07,parcel001,0.8566011169298083,0.7887188897273839,-0.7887188897273839,1.2847614015952604
2026-01-17,parcel001,0.8444082736161949,0.7776964321093414,-0.7776964321093414,1.26646810258753
2026-01-18,parcerl003,0.6905588553160836,0.6639517098687908,-0.6639517098687908,1.0355859715640743
2026-01-18,parcerl003,0.6860211095837149,0.6579161617375355,-0.6579161617375355,1.028786134915005
2026-01-22,parcel001,0.8345533754706493,0.766427949349245,-0.766427949349245,1.2516818674314658
